INFO 2020-09-22 01:07:08,100 autoreload 6852 10088 Watching for file changes with StatReloader
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\email\base64mime.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\backends\base\creation.py first seen with mtime 1600688256.714828
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\traceback.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\distutils\errors.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\requests\sessions.py first seen with mtime 1600689157.6033163
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1600688256.8738282
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1600688256.7058263
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\management\base.py first seen with mtime 1600688256.6418276
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1600688257.125829
DEBUG 2020-09-22 01:07:09,664 autoreload 6852 10088 File C:\dev\webapps\mavshop\core\admin.py first seen with mtime 1600272166.6786058
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\allauth\account\templatetags\__init__.py first seen with mtime 1600689158.1251943
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\ctypes\wintypes.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\debug_toolbar\panels\templates\panel.py first seen with mtime 1600688248.0477376
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\DLLs\_hashlib.pyd first seen with mtime 1595232222.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1600688251.3767428
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1600688257.1278267
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\urllib3\util\ssl_.py first seen with mtime 1600689156.8652942
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\utils\__init__.py first seen with mtime 1600688271.967857
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\unittest\signals.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\colorsys.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\urllib3\response.py first seen with mtime 1600689156.8222957
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1600688257.0918274
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\importlib\__init__.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\xml\__init__.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1600688256.5998294
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\postgres\search.py first seen with mtime 1600688255.056629
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\inspect.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\chardet\gb2312freq.py first seen with mtime 1600689155.959716
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\asyncio\base_subprocess.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1600688255.0253808
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\pstats.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\urls\converters.py first seen with mtime 1600688257.1148293
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\safestring.py first seen with mtime 1600688257.1748412
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\messages\middleware.py first seen with mtime 1600688255.0253808
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\pkg_resources\_vendor\pyparsing.py first seen with mtime 1600687656.2174659
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\postgres\validators.py first seen with mtime 1600688255.0722592
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\requests\structures.py first seen with mtime 1600689157.6262958
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\auth\backends.py first seen with mtime 1600688252.0077379
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1600688280.074837
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\dev\webapps\mavshop\core\api\views.py first seen with mtime 1600596192.338092
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1600688257.208827
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\concurrent\futures\_base.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\serializers\__init__.py first seen with mtime 1600688256.687828
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\http\response.py first seen with mtime 1600688257.0248463
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\DLLs\_socket.pyd first seen with mtime 1595232222.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\dj_rest_auth\views.py first seen with mtime 1600689336.5613725
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\backends\mysql\schema.py first seen with mtime 1600688256.7418284
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\asyncio\coroutines.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1600688257.1338267
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\requests\__init__.py first seen with mtime 1600689157.6132948
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\validators.py first seen with mtime 1600688271.2938564
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\certifi\core.py first seen with mtime 1600689156.744295
DEBUG 2020-09-22 01:07:09,672 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\urllib3\_collections.py first seen with mtime 1600689156.8052945
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\__init__.py first seen with mtime 1600688271.2108555
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\logging\__init__.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\dev\webapps\mavshop\pages\admin.py first seen with mtime 1600082496.8055744
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\requests\compat.py first seen with mtime 1600689157.6072936
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1600688256.184828
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1600688280.0428367
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\middleware\cache.py first seen with mtime 1600688257.027827
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1600688249.9027386
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\views\debug.py first seen with mtime 1600688257.201845
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1600688257.1678286
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\json\encoder.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\debug_toolbar\panels\logging.py first seen with mtime 1600688248.015767
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1600688256.5948267
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\allauth\socialaccount\adapter.py first seen with mtime 1600689158.2811923
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1600688255.0253808
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\pkg_resources\_vendor\__init__.py first seen with mtime 1600687656.2354643
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\schemas\utils.py first seen with mtime 1600688271.6228547
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\email\policy.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\keyword.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\baseconv.py first seen with mtime 1600688257.1288524
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\distutils\debug.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\postgres\utils.py first seen with mtime 1600688255.0722592
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\encoding.py first seen with mtime 1600688257.1478312
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\uuid.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1600688257.0898285
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\paginator.py first seen with mtime 1600688256.557827
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\PIL\_binary.py first seen with mtime 1600688274.3378594
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\asyncio\events.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1600688256.624828
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1600688257.161829
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1600688251.3687356
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\admin\sites.py first seen with mtime 1600688249.9257376
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\distutils\util.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1600688257.2258277
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\urllib3\util\connection.py first seen with mtime 1600689156.856297
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\template\context.py first seen with mtime 1600688257.0458288
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\rest_framework\utils\encoders.py first seen with mtime 1600688271.991861
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1600688256.8158267
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\unittest\main.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\pytz\tzinfo.py first seen with mtime 1600688277.4584115
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\db\models\lookups.py first seen with mtime 1600688256.8428292
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\chardet\cp949prober.py first seen with mtime 1600689155.9457204
DEBUG 2020-09-22 01:07:09,680 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\contrib\messages\constants.py first seen with mtime 1600688255.0253808
DEBUG 2020-09-22 01:07:09,688 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\utils\itercompat.py first seen with mtime 1600688257.1638274
DEBUG 2020-09-22 01:07:09,688 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\dj_rest_auth\registration\urls.py first seen with mtime 1600689336.672373
DEBUG 2020-09-22 01:07:09,688 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\chardet\jisfreq.py first seen with mtime 1600689155.9647136
DEBUG 2020-09-22 01:07:09,688 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\http\cookiejar.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,688 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\django\forms\boundfield.py first seen with mtime 1600688256.9088283
DEBUG 2020-09-22 01:07:09,688 autoreload 6852 10088 File C:\Users\marka\AppData\Local\Programs\Python\Python38-32\Lib\stringprep.py first seen with mtime 1595232212.0
DEBUG 2020-09-22 01:07:09,688 autoreload 6852 10088 File C:\Users\marka\.virtualenvs\mavshop-zg2IBmbO\Lib\site-packages\allauth\account\signals.py first seen with mtime 1600689158.1101925
